Energy (eV),Counts
2009.2232977389162,10.126050420168067
2009.2337952259418,12.77310924369748
2009.2442946206531,9.176470588235293
2009.2547959231458,11.042016806722689
2009.2652991335153,20.126050420168067
2009.275804251856,10.134453781512605
2009.286311278263,12.857142857142858
2009.296820212831,15.529411764705882
2009.3073310556565,10.210084033613445
2009.3178438068328,11.899159663865547
2009.3283584664553,11.025210084033613
2009.3388750346196,11.109243697478991
2009.3493935114202,12.966386554621849
2009.3599138969523,8.218487394957982
2009.370436191311,16.54621848739496
2009.3809603945915,9.159663865546218
2009.3914865068882,12.907563025210084
2009.4020145282966,4.621848739495798
2009.4125444589117,18.403361344537814
2009.4230762988282,12.907563025210084
2009.4336100481414,12.932773109243698
2009.4441457069465,13.84873949579832
2009.454683275338,11.008403361344538
2009.4652227534116,11.941176470588236
2009.4757641412614,4.630252100840337
2009.4863074389834,5.495798319327731
2009.496852646672,14.747899159663865
2009.5073997644226,12.016806722689076
2009.51794879233,13.840336134453782
2009.5284997304893,16.605042016806724
2009.5390525789953,11.201680672268907
2009.5496073379438,16.596638655462186
2009.5601640074287,10.100840336134453
2009.570722587546,9.991596638655462
2009.5812830783902,20.11764705882353
2009.5918454800565,11.966386554621849
2009.60240979264,14.663865546218487
2009.6129760162355,11.983193277310924
2009.6235441509384,9.277310924369749
2009.6341141968435,10.243697478991596
2009.644686154046,21.050420168067227
2009.6552600226405,20.058823529411764
2009.6658358027228,14.722689075630251
2009.6764134943871,13.806722689075631
2009.6869930977293,16.49579831932773
2009.6975746128435,17.428571428571427
2009.7081580398255,19.34453781512605
2009.7187433787703,19.30252100840336
2009.729330629773,18.30252100840336
2009.7399197929274,13.873949579831933
2009.7505108683304,10.100840336134453
2009.7611038560758,14.680672268907562
2009.7716987562594,18.26050420168067
2009.7822955689753,16.529411764705884
2009.7928942943197,16.672268907563026
2009.803494932387,17.49579831932773
2009.814097483272,19.403361344537814
2009.8247019470705,8.268907563025211
2009.835308323877,12.932773109243698
2009.8459166137866,12.840336134453782
2009.8565268168948,22.04201680672269
2009.867138933296,15.596638655462185
2009.8777529630859,24.03361344537815
2009.8883689063591,12.831932773109244
2009.8989867632106,16.563025210084035
2009.9096065337362,13.705882352941176
2009.92022821803,13.92436974789916
2009.9308518161874,15.680672268907562
2009.941477328304,11.042016806722689
2009.9521047544742,12.966386554621849
2009.9627340947936,14.747899159663865
2009.9733653493563,23.77310924369748
2009.9839985182587,14.731092436974789
2009.9946336015948,14.798319327731093
2010.0052705994601,21.07563025210084
2010.0159095119498,13.798319327731093
2010.0265503391588,15.6890756302521
2010.037193081182,20.285714285714285
2010.0478377381148,16.563025210084035
2010.0584843100523,21.016806722689076
2010.069132797089,19.218487394957982
2010.0797831993207,12.857142857142858
2010.090435516842,19.235294117647058
2010.1010897497483,8.3109243697479
2010.1117458981341,16.50420168067227
2010.1224039620954,17.369747899159663
2010.1330639417263,16.436974789915965
2010.1437258371225,21.218487394957982
2010.154389648379,16.672268907563026
2010.1650553755908,11.932773109243698
2010.175723018853,13.747899159663865
2010.1863925782604,12.050420168067227
2010.1970640539087,19.201680672268907
2010.2077374458927,18.403361344537814
2010.2184127543073,23.899159663865547
2010.2290899792474,21.19327731092437
2010.239769120809,18.470588235294116
2010.250450179086,19.218487394957982
2010.2611331541743,21.126050420168067
2010.2718180461688,21.100840336134453
2010.2825048551647,13.747899159663865
2010.2931935812567,14.747899159663865
2010.30388422454,17.51260504201681
2010.3145767851106,17.605042016806724
2010.325271263062,16.521008403361346
2010.3359676584905,20.218487394957982
2010.346665971491,22.025210084033613
2010.357366202158,17.403361344537814
2010.368068350587,18.50420168067227
2010.3787724168735,21.07563025210084
2010.389478401112,20.210084033613445
2010.4001863033977,16.49579831932773
2010.4108961238262,9.184873949579831
2010.4216078624918,19.294117647058822
2010.43232151949,14.823529411764707
2010.4430370949165,16.571428571428573
2010.4537545888652,21.159663865546218
2010.4644740014319,23.96638655462185
2010.475195332712,17.445378151260503
2010.4859185827997,32.21848739495798
2010.496643751791,12.84873949579832
2010.5073708397808,22.008403361344538
2010.5180998468638,16.386554621848738
2010.5288307731355,23.03361344537815
2010.5395636186909,14.579831932773109
2010.5502983836252,24.95798319327731
2010.5610350680329,19.386554621848738
2010.5717736720103,20.235294117647058
2010.5825141956514,23.008403361344538
2010.5932566390516,19.26890756302521
2010.6040010023064,25.58823529411765
2010.6147472855107,17.462184873949578
2010.6254954887597,26.705882352941178
2010.6362456121485,23.983193277310924
2010.6469976557719,18.386554621848738
2010.6577516197253,27.680672268907564
2010.6685075041037,19.327731092436974
2010.6792653090024,22.142857142857142
2010.6900250345163,21.07563025210084
2010.700786680741,28.680672268907564
2010.711550247771,26.823529411764707
2010.7223157357016,17.54621848739496
2010.7330831446282,18.352941176470587
2010.7438524746458,12.899159663865547
2010.7546237258491,26.66386554621849
2010.7653968983338,22.96638655462185
2010.776171992195,24.840336134453782
2010.7869490075275,20.18487394957983
2010.7977279444267,18.277310924369747
2010.8085088029875,26.554621848739497
2010.8192915833054,22.95798319327731
2010.8300762854747,14.655462184873949
2010.8408629095918,24.80672268907563
2010.8516514557507,20.30252100840336
2010.862441924047,16.613445378151262
2010.873234314576,30.51260504201681
2010.8840286274324,20.18487394957983
2010.8948248627116,23.865546218487395
2010.905623020509,25.857142857142858
2010.9164231009197,19.30252100840336
2010.9272251040384,24.840336134453782
2010.9380290299603,22.991596638655462
2010.9488348787806,22.100840336134453
2010.9596426505948,27.554621848739497
2010.9704523454973,19.277310924369747
2010.9812639635845,28.50420168067227
2010.9920775049504,25.865546218487395
2011.0028929696905,28.445378151260503
2011.0137103578998,27.571428571428573
2011.024529669674,18.42016806722689
2011.0353509051076,21.96638655462185
2011.0461740642959,16.571428571428573
2011.0569991473342,22.722689075630253
2011.0678261543178,36.79831932773109
2011.0786550853416,32.2436974789916
2011.0894859405007,32.10084033613445
2011.1003187198903,35.72268907563025
2011.1111534236059,15.714285714285714
2011.1219900517424,26.613445378151262
2011.1328286043947,27.521008403361346
2011.1436690816583,16.6218487394958
2011.154511483628,29.462184873949578
2011.1653558103992,35.02521008403362
2011.1762020620674,38.48739495798319
2011.1870502387274,28.445378151260503
2011.1979003404742,35.03361344537815
2011.2087523674031,24.050420168067227
2011.2196063196095,28.436974789915965
2011.2304621971884,35.69747899159664
2011.2413200002345,26.470588235294116
2011.2521797288439,35.0
2011.2630413831112,32.0672268907563
2011.2739049631311,23.899159663865547
2011.2847704689998,37.773109243697476
2011.2956379008117,33.0672268907563
2011.3065072586624,22.11764705882353
2011.3173785426468,28.672268907563026
2011.32825175286,29.49579831932773
2011.3391268893977,30.45378151260504
2011.3500039523544,30.243697478991596
2011.3608829418256,42.168067226890756
2011.371763857907,35.747899159663866
2011.3826467006925,38.69747899159664
2011.393531470278,30.369747899159663
2011.4044181667591,35.78151260504202
2011.4153067902305,27.672268907563026
2011.4261973407874,37.80672268907563
2011.4370898185248,37.66386554621849
2011.4479842235385,36.80672268907563
2011.4588805559229,36.865546218487395
2011.4697788157735,24.050420168067227
2011.4806790031857,25.6218487394958
2011.4915811182548,33.016806722689076
2011.5024851610751,39.57142857142857
2011.5133911317425,45.63025210084034
2011.5242990303523,38.705882352941174
2011.5352088569996,44.42016806722689
2011.546120611779,40.63025210084034
2011.5570342947865,37.621848739495796
2011.5679499061164,31.18487394957983
2011.578867445865,31.10924369747899
2011.5897869141263,36.78151260504202
2011.6007083109964,49.54621848739496
2011.61163163657,44.0
2011.6225568909426,39.51260504201681
2011.6334840742093,39.47899159663866
2011.6444131864653,34.90756302521008
2011.6553442278055,48.50420168067227
2011.6662771983254,30.361344537815125
2011.67721209812,41.403361344537814
2011.6881489272848,35.865546218487395
2011.699087685915,53.445378151260506
2011.7100283741054,39.64705882352941
2011.720970991951,40.285714285714285
2011.7319155395478,42.12605042016807
2011.742862016991,45.84033613445378
2011.753810424375,48.84873949579832
2011.7647607617953,43.226890756302524
2011.7757130293471,43.97478991596638
2011.7866672271261,37.51260504201681
2011.7976233552272,32.03361344537815
2011.8085814137453,43.252100840336134
2011.8195414027757,52.47899159663866
2011.8305033224142,52.36974789915966
2011.841467172755,46.94117647058823
2011.852432953894,52.596638655462186
2011.8634006659263,35.87394957983193
2011.8743703089474,53.378151260504204
2011.885341883052,47.621848739495796
2011.8963153883353,49.60504201680672
2011.9072908248927,39.47899159663866
2011.9182681928198,45.05042016806723
2011.929247492211,44.90756302521008
2011.9402287231621,54.2436974789916
2011.9512118857683,46.0
2011.9621969801244,49.00840336134454
2011.9731840063264,46.79831932773109
2011.9841729644684,57.05042016806723
2011.9951638546465,54.97478991596638
2012.0061566769557,52.554621848739494
2012.0171514314911,52.226890756302524
2012.028148118348,50.57142857142857
2012.0391467376219,50.680672268907564
2012.0501472894075,45.109243697478995
2012.0611497738,48.50420168067227
2012.0721541908952,55.21008403361345
2012.083160540788,56.08403361344538
2012.0941688235735,56.20168067226891
2012.105179039347,49.563025210084035
2012.1161911882039,64.28571428571429
2012.1272052702393,58.890756302521005
2012.1382212855483,65.31932773109244
2012.1492392342266,56.90756302521008
2012.1602591163687,56.15966386554622
2012.1712809320704,67.09243697478992
2012.182304681427,62.66386554621849
2012.193330364533,75.76470588235294
2012.2043579814847,62.39495798319328
2012.2153875323763,59.89915966386555
2012.2264190173034,66.34453781512605
2012.2374524363618,68.88235294117646
2012.248487789646,62.60504201680672
2012.2595250772515,74.3109243697479
2012.2705642992737,68.83193277310924
2012.2816054558075,59.05042016806723
2012.2926485469482,71.73949579831933
2012.3036935727914,65.08403361344538
2012.3147405334319,74.33613445378151
2012.3257894289657,78.03361344537815
2012.336840259487,87.6218487394958
2012.3478930250915,88.15126050420169
2012.3589477258745,73.4873949579832
2012.370004361931,88.30252100840336
2012.3810629333568,72.83193277310924
2012.392123440247,70.43697478991596
2012.4031858826959,80.96638655462185
2012.4142502608001,89.16806722689076
2012.4253165746543,89.99159663865547
2012.4363848243534,76.5546218487395
2012.447455009993,66.91596638655462
2012.4585271316685,98.4201680672269
2012.4696011894746,99.27731092436974
2012.4806771835072,84.47058823529412
2012.4917551138612,88.25210084033614
2012.5028349806319,92.75630252100841
2012.5139167839143,95.4873949579832
2012.5250005238042,95.56302521008404
2012.5360862003963,93.77310924369748
2012.5471738137865,91.99159663865547
2012.5582633640697,97.50420168067227
2012.5693548513407,109.90756302521008
2012.5804482756957,100.26890756302521
2012.591543637229,91.91596638655462
2012.6026409360368,97.73949579831933
2012.6137401722135,103.99159663865547
2012.624841345855,118.32773109243698
2012.6359444570562,120.4201680672269
2012.6470495059125,105.1344537815126
2012.658156492519,116.70588235294117
2012.6692654169715,93.72268907563026
2012.6803762793645,121.58823529411765
2012.6914890797939,132.57142857142858
2012.7026038183546,115.91596638655462
2012.7137204951416,107.54621848739495
2012.7248391102512,139.11764705882354
2012.7359596637775,117.94957983193277
2012.7470821558168,125.69747899159664
2012.7582065864633,123.32773109243698
2012.769332955813,128.67226890756302
2012.7804612639613,148.10084033613447
2012.7915915110027,113.7983193277311
2012.8027236970333,146.14285714285714
2012.8138578221478,137.05882352941177
2012.824993886442,150.0924369747899
2012.8361318900104,138.10084033613447
2012.8472718329492,167.54621848739495
2012.8584137153532,164.52100840336135
2012.8695575373179,155.9747899159664
2012.8807032989378,167.0672268907563
2012.8918510003089,171.9327731092437
2012.903000641527,157.3781512605042
2012.9141522226862,170.9327731092437
2012.9253057438823,186.9747899159664
2012.9364612052107,152.78991596638656
2012.9476186067664,194.32773109243698
2012.9587779486449,165.4033613445378
2012.9699392309417,193.58823529411765
2012.9811024537519,197.10084033613447
2012.9922676171705,198.71428571428572
2013.0034347212932,229.45378151260505
2013.014603766215,211.28571428571428
2013.025774752031,218.05882352941177
2013.0369476788374,208.0252100840336
2013.0481225467288,219.10084033613447
2013.0592993558,207.94117647058823
2013.0704781061472,232.63025210084032
2013.0816587978652,236.16806722689077
2013.09284143105,263.39495798319325
2013.104026005796,247.78151260504202
2013.1152125221986,268.7226890756302
2013.1264009803535,283.38655462184875
2013.137591380356,266.8151260504202
2013.148783722301,264.8067226890756
2013.1599780062843,281.3109243697479
2013.1711742324007,240.80672268907563
2013.1823724007459,307.70588235294116
2013.193572511415,285.2689075630252
2013.2047745645032,314.89915966386553
2013.2159785601061,322.4873949579832
2013.2271844983186,326.69747899159665
2013.2383923792363,334.453781512605
2013.2496022029547,337.2436974789916
2013.2608139695685,382.7226890756302
2013.2720276791738,365.1764705882353
2013.2832433318652,383.4453781512605
2013.294460927738,384.4957983193277
2013.3056804668884,369.9075630252101
2013.3169019494107,382.6218487394958
2013.3281253754005,428.34453781512605
2013.3393507449537,439.52941176470586
2013.3505780581647,398.9579831932773
2013.361807315129,452.39495798319325
2013.3730385159427,444.8067226890756
2013.3842716607003,494.5126050420168
2013.3955067494976,486.6890756302521
2013.4067437824292,525.4957983193277
2013.4179827595915,549.0336134453781
2013.4292236810786,564.4117647058823
2013.4404665469872,546.7983193277311
2013.4517113574113,571.218487394958
2013.4629581124468,571.436974789916
2013.474206812189,598.0168067226891
2013.4854574567337,594.8487394957983
2013.4967100461752,600.4453781512605
2013.5079645806093,592.7563025210084
2013.5192210601317,654.2016806722689
2013.5304794848373,688.7731092436975
2013.5417398548218,692.563025210084
2013.5530021701795,705.4621848739496
2013.5642664310071,687.1932773109244
2013.5755326373994,656.0168067226891
2013.5868007894512,682.7058823529412
2013.5980708872585,686.0336134453781
2013.6093429309165,779.6638655462185
2013.62061692052,750.4873949579832
2013.6318928561652,794.4033613445379
2013.6431707379468,788.8487394957983
2013.6544505659601,770.344537815126
2013.665732340301,723.4705882352941
2013.6770160610645,810.1260504201681
2013.6883017283456,763.7563025210084
2013.6995893422402,786.0756302521008
2013.7108789028432,727.8991596638656
2013.72217041025,763.9327731092437
2013.7334638645561,797.8151260504202
2013.7447592658568,791.6218487394958
2013.7560566142474,751.4957983193277
2013.7673559098237,797.6050420168067
2013.7786571526801,795.8739495798319
2013.7899603429128,769.3781512605042
2013.8012654806164,784.655462184874
2013.812572565887,735.436974789916
2013.823881598819,791.1680672268908
2013.8351925795089,770.8487394957983
2013.8465055080512,751.9495798319327
2013.8578203845418,823.6890756302521
2013.8691372090752,779.8739495798319
2013.8804559817477,774.453781512605
2013.8917767026542,764.6218487394958
2013.90309937189,767.1008403361344
2013.9144239895504,739.4705882352941
2013.925750555731,789.8991596638656
2013.937079070527,746.09243697479
2013.9484095340338,764.1680672268908
2013.9597419463466,746.2100840336135
2013.9710763075614,695.8487394957983
2013.9824126177723,757.9411764705883
2013.9937508770756,726.0588235294117
2014.0050910855668,723.6890756302521
2014.0164332433408,774.2689075630252
2014.027777350493,696.7983193277311
2014.0391234071185,744.7983193277311
2014.0504714133133,730.3025210084033
2014.061821369172,730.8067226890756
2014.0731732747913,768.6806722689075
2014.0845271302649,738.0336134453781
2014.095882935689,758.7310924369748
2014.1072406911587,765.6302521008404
2014.1186003967698,757.6134453781513
2014.1299620526174,724.8235294117648
2014.1413256587969,814.6050420168067
2014.1526912154034,814.8991596638656
2014.1640587225324,807.0420168067227
2014.1754281802798,825.546218487395
2014.18679958874,854.1512605042017
2014.198172948009,869.7647058823529
2014.2095482581822,867.546218487395
2014.2209255193545,892.7563025210084
2014.2323047316218,965.7058823529412
2014.2436858950796,942.4705882352941
2014.2550690098224,951.6638655462185
2014.266454075946,948.8067226890756
2014.2778410935464,995.0756302521008
2014.289230062718,973.0336134453781
2014.3006209835567,1031.6974789915967
2014.3120138561576,1042.5546218487395
2014.3234086806167,1070.2016806722688
2014.3348054570286,1096.142857142857
2014.3462041854891,1086.3025210084033
2014.357604866093,1160.2436974789916
2014.3690074989368,1180.7731092436975
2014.380412084115,1135.9327731092437
2014.3918186217234,1119.2521008403362
2014.403227111857,1133.0
2014.4146375546113,1180.7731092436975
2014.426049950082,1219.0
2014.437464298364,1222.9579831932774
2014.4488805995527,1246.453781512605
2014.4602988537438,1285.327731092437
2014.4717190610334,1264.8403361344538
2014.4831412215146,1270.764705882353
2014.4945653352854,1256.0756302521008
2014.5059914024398,1291.4453781512605
2014.517419423073,1292.2689075630253
2014.5288493972812,1253.5882352941176
2014.5402813251592,1248.890756302521
2014.5517152068028,1270.7899159663866
2014.5631510423073,1302.7731092436975
2014.5745888317674,1293.8403361344538
2014.5860285752794,1220.4621848739496
2014.5974702729384,1214.3529411764705
2014.6089139248395,1293.7226890756303
2014.6203595310785,1175.857142857143
2014.6318070917505,1219.9495798319329
2014.6432566069511,1212.546218487395
2014.6547080767757,1182.1932773109243
2014.6661615013193,1137.0084033613446
2014.677616880678,1161.3529411764705
2014.6890742149467,1162.6470588235295
2014.7005335042209,1100.5210084033613
2014.711994748596,1102.546218487395
2014.7234579481672,1073.0756302521008
2014.7349231030303,1081.0672268907563
2014.7463902132804,1014.781512605042
2014.7578592790128,1035.1764705882354
2014.7693303003236,967.0252100840336
2014.7808032773073,914.5966386554621
2014.7922782100597,912.9411764705883
2014.8037550986764,885.8151260504202
2014.8152339432525,833.546218487395
2014.8267147438837,846.7647058823529
2014.8381975006648,825.8319327731092
2014.8496822136922,792.9747899159664
2014.8611688830604,752.2436974789916
2014.872657508865,734.453781512605
2014.8841480912017,723.8403361344538
2014.8956406301663,684.0756302521008
2014.9071351258528,694.3361344537815
2014.918631578358,655.7731092436975
2014.930129987777,680.8319327731092
2014.9416303542046,630.546218487395
2014.953132677737,594.3361344537815
2014.9646369584686,657.3025210084033
2014.9761431964962,561.0840336134454
2014.987651391914,560.6470588235294
2014.9991615448175,543.781512605042
2015.010673655303,510.4873949579832
2015.0221877234658,515.3529411764706
2015.0337037494003,513.9327731092437
2015.045221733203,502.4621848739496
2015.0567416749689,452.8655462184874
2015.0682635747928,436.7647058823529
2015.0797874327716,430.8235294117647
2015.091313248999,466.5966386554622
2015.1028410235717,412.6386554621849
2015.1143707565848,416.2689075630252
2015.1259024481333,415.8487394957983
2015.1374360983132,399.1512605042017
2015.1489717072193,357.69747899159665
2015.1605092749478,382.5966386554622
2015.1720488015935,354.01680672268907
2015.1835902872522,334.6470588235294
2015.1951337320188,342.39495798319325
2015.2066791359894,332.5882352941176
2015.2182264992587,268.9495798319328
2015.2297758219233,301.7226890756302
2015.241327104077,300.43697478991595
2015.2528803458167,313.94117647058823
2015.264435547237,266.8487394957983
2015.2759927084344,276.6386554621849
2015.2875518295025,275.546218487395
2015.299112910538,304.6890756302521
2015.3106759516363,263.12605042016804
2015.3222409528926,265.2773109243698
2015.3338079144023,254.6638655462185
2015.3453768362608,240.34453781512605
2015.3569477185636,212.7058823529412
2015.3685205614065,247.65546218487395
2015.380095364884,250.51260504201682
2015.3916721290927,223.3613445378151
2015.4032508541275,228.01680672268907
2015.4148315400832,201.14285714285714
2015.4264141870567,211.60504201680672
2015.437998795142,207.1344537815126
2015.4495853644357,203.36974789915968
2015.461173895032,197.57983193277312
2015.4727643870278,192.85714285714286
2015.4843568405172,191.01680672268907
2015.4959512555965,173.14285714285714
2015.507547632361,180.34453781512605
2015.519145970906,179.57142857142858
2015.5307462713267,175.52100840336135
2015.542348533719,194.4453781512605
2015.5539527581782,167.60504201680672
2015.5655589447995,157.87394957983193
2015.5771670936788,175.47058823529412
2015.5887772049114,144.6218487394958
2015.6003892785925,136.7058823529412
2015.6120033148177,144.7731092436975
2015.6236193136826,174.43697478991598
2015.6352372752826,158.2268907563025
2015.646857199713,141.88235294117646
2015.6584790870695,150.16806722689077
2015.670102937447,138.1344537815126
2015.6817287509418,143.28571428571428
2015.6933565276486,124.4453781512605
2015.7049862676636,115.95798319327731
2015.7166179710816,130.78151260504202
2015.7282516379983,132.07563025210084
2015.7398872685092,123.26050420168067
2015.7515248627096,127.01680672268908
2015.7631644206951,129.76470588235293
2015.7748059425612,117.75630252100841
2015.7864494284033,125.12605042016807
2015.7980948783168,106.87394957983193
2015.8097422923975,103.23529411764706
2015.8213916707402,107.67226890756302
2015.833043013441,95.12605042016807
2015.8446963205952,115.10924369747899
2015.8563515922983,117.84033613445378
2015.8680088286453,116.82352941176471
2015.879668029732,100.4201680672269
2015.8913291956544,87.5798319327731
2015.9029923265073,88.25210084033614
2015.9146574223862,105.82352941176471
2015.9263244833867,81.73949579831933
2015.9379935096042,94.77310924369748
2015.9496645011345,98.82352941176471
2015.9613374580729,89.3781512605042
2015.9730123805143,84.76470588235294
2015.984689268555,90.21848739495799
2015.9963681222905,95.61344537815125
2016.0080489418156,98.71428571428571
2016.019731727226,90.10084033613445
2016.0314164786175,87.54621848739495
2016.0431031960852,83.67226890756302
2016.0547918797247,80.21008403361344
2016.0664825296317,84.43697478991596
2016.0781751459017,73.78151260504201
2016.0898697286293,78.29411764705883
2016.1015662779112,75.52941176470588
2016.1132647938423,81.29411764705883
2016.124965276518,87.40336134453781
2016.136667726034,74.84033613445378
2016.1483721424859,80.98319327731092
2016.1600785259684,83.83193277310924
2016.171786876578,70.92436974789916
2016.1834971944097,65.15966386554622
2016.195209479559,67.3529411764706
2016.2069237321214,75.47899159663865
2016.2186399521922,78.25210084033614
2016.2303581398676,68.3781512605042
2016.2420782952422,65.3781512605042
2016.2538004184123,72.82352941176471
2016.2655245094727,63.436974789915965
2016.277250568519,64.29411764705883
2016.288978595647,66.3109243697479
2016.3007085909524,64.38655462184875
2016.3124405545298,58.016806722689076
2016.3241744864754,59.99159663865546
2016.3359103868847,67.27731092436974
2016.3476482558526,80.15966386554622
2016.3593880934754,68.19327731092437
2016.3711298998483,59.865546218487395
2016.3828736750663,55.226890756302524
2016.3946194192256,54.19327731092437
2016.4063671324213,54.378151260504204
2016.418116814749,49.95798319327731
2016.4298684663045,46.21008403361345
2016.4416220871826,58.747899159663866
2016.4533776774795,57.21008403361345
2016.4651352372903,47.05882352941177
2016.4768947667105,52.38655462184874
2016.4886562658357,59.99159663865546
2016.5004197347616,40.57142857142857
2016.5121851735837,51.739495798319325
2016.5239525823972,48.79831932773109
2016.5357219612974,46.04201680672269
2016.5474933103808,51.42016806722689
2016.5592666297416,61.563025210084035
2016.571041919476,52.680672268907564
2016.58281917968,50.563025210084035
2016.594598410448,43.15966386554622
2016.6063796118767,62.63025210084034
2016.6181627840608,43.35294117647059
2016.6299479270958,49.63865546218487
2016.6417350410775,40.57983193277311
2016.6535241261013,52.49579831932773
2016.665315182263,47.80672268907563
2016.6771082096573,52.53781512605042
2016.6889032083805,62.51260504201681
2016.7007001785285,55.285714285714285
2016.7124991201954,34.79831932773109
2016.7243000334777,47.72268907563025
2016.736102918471,47.890756302521005
2016.7479077752703,37.80672268907563
2016.7597146039716,45.12605042016807
2016.7715234046702,39.260504201680675
2016.7833341774613,34.865546218487395
2016.7951469224413,43.226890756302524
2016.8069616397045,49.8235294117647
2016.8187783293474,31.30252100840336
2016.8305969914652,37.865546218487395
2016.8424176261535,54.09243697478992
2016.8542402335074,43.2436974789916
2016.8660648136233,44.04201680672269
2016.877891366596,38.69747899159664
2016.889719892521,42.18487394957983
2016.9015503914943,58.09243697478992
2016.913382863611,28.445378151260503
2016.9252173089667,45.1764705882353
2016.9370537276573,31.45378151260504
2016.948892119778,37.76470588235294
2016.9607324854244,38.87394957983193
2016.972574824692,45.30252100840336
2016.9844191376762,42.18487394957983
2016.9962654244728,39.80672268907563
2017.008113685177,38.64705882352941
2017.019963919885,33.260504201680675
2017.0318161286916,18.51260504201681
2017.0436703116925,48.88235294117647
2017.0555264689838,43.36974789915966
2017.06738460066,35.76470588235294
2017.0792447068175,26.672268907563026
2017.0911067875516,22.07563025210084
2017.1029708429576,31.352941176470587
2017.1148368731315,28.3781512605042
2017.1267048781683,28.470588235294116
2017.1385748581638,33.9327731092437
2017.1504468132139,32.30252100840336
2017.1623207434134,26.764705882352942
2017.1741966488585,34.23529411764706
2017.1860745296444,33.075630252100844
2017.1979543858668,34.9327731092437
2017.209836217621,30.369747899159663
2017.2217200250027,30.285714285714285
2017.2336058081075,35.08403361344538
2017.2454935670307,22.218487394957982
2017.2573833018682,23.873949579831933
2017.2692750127153,33.983193277310924
2017.2811686996677,29.470588235294116
2017.2930643628208,32.08403361344538
2017.3049620022707,37.773109243697476
2017.316861618112,23.058823529411764
2017.3287632104407,33.36134453781513
2017.3406667793524,33.97478991596638
2017.3525723249427,24.89075630252101
2017.364479847307,26.571428571428573
2017.376389346541,22.95798319327731
2017.3883008227401,23.81512605042017
2017.400214276,31.26050420168067
2017.4121297064164,24.991596638655462
2017.4240471140843,36.05882352941177
2017.4359664990998,30.403361344537814
2017.447887861558,17.54621848739496
2017.459811201555,26.630252100840337
2017.4717365191857,24.756302521008404
2017.4836638145464,24.798319327731093
2017.4955930877325,19.42016806722689
2017.5075243388387,26.613445378151262
2017.5194575679616,30.470588235294116
2017.5313927751963,18.42016806722689
2017.5433299606382,21.134453781512605
2017.5552691243831,19.34453781512605
